id,species_key,scientific_name,common_name,is_endemic_sumatra,quality,recordist,date,time,country,locality,latitude,longitude,elevation,length_sec,license,url_page,url_audio,file_path,sha256,status
39501,Carpococcyx_viridis,Carpococcyx viridis,Sumatran Ground Cuckoo,True,D,Brian Cox,2009-07-01,08.00,Indonesia,"Way Titias, Bukit Barisan Selatan NP, Lampung, Sumatra ",-5.068545,,,0:02,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39501,https://xeno-canto.org/39501/download,data/xeno_canto/Carpococcyx_viridis/D/XC39501 - Sumatran Ground Cuckoo - Carpococcyx viridis.mp3,13292d45597387f8903c19e236e020bd78ff032cb2836e8bc9b35ca98e1000ac,Ready_Existing
1082288,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,A,Kalvin Chan,2026-01-22,15:00,Indonesia,"Gunung Raya, Kerinci Regency, Jambi",-2.313,,,0:40,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1082288,https://xeno-canto.org/1082288/download,data/xeno_canto/Erythropitta_venusta/A/XC1082288 - Graceful Pitta - Erythropitta venusta.mp3,c0ab9dab697174c3c5699e309230a6a0ddbd77f24cf3c49b2ea219088b9f1e4b,Ready_Existing
409391,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,A,Frank Lambert,2016-07-08,15:28,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,0:47,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409391,https://xeno-canto.org/409391/download,data/xeno_canto/Erythropitta_venusta/A/XC409391 - Graceful Pitta - Erythropitta venusta.mp3,299d166ef238161a3aca1b9ae3094e43fb82691e01ff071f0e37c15c3bdca662,Ready_Existing
409392,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,A,Frank Lambert,2016-07-08,15:44,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,1:49,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409392,https://xeno-canto.org/409392/download,data/xeno_canto/Erythropitta_venusta/A/XC409392 - Graceful Pitta - Erythropitta venusta.mp3,9ab01fa1a6f31a3156582a37445d70c69df6ddc765b568ce0aa53151572f339a,Ready_Existing
39503,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,B,Brian Cox,2009-07-05,10.00,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,,,0:04,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39503,https://xeno-canto.org/39503/download,data/xeno_canto/Erythropitta_venusta/B/XC39503 - Graceful Pitta - Erythropitta venusta.mp3,4156e8efd01033774fe4df74b42d2a1ea2c4992c5de5c0c5b7b38af7f7d9b670,Ready_Existing
39504,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,B,Brian Cox,2009-07-06,09.00,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,,,0:17,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39504,https://xeno-canto.org/39504/download,data/xeno_canto/Erythropitta_venusta/B/XC39504 - Graceful Pitta - Erythropitta venusta.mp3,f15a7183a72cf98830a434d92a305f508a23f77789bdf4454110d3bd29772724,Ready_Existing
691499,Erythropitta_venusta,Erythropitta venusta,Graceful Pitta,True,B,Mike Nelson,2016-08-26,09:30,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,1:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/691499,https://xeno-canto.org/691499/download,data/xeno_canto/Erythropitta_venusta/B/XC691499 - Graceful Pitta - Erythropitta venusta.mp3,d06c8fd514f414b380bc1d539b37d6a03d785eb0b9c8540501676b4ae72c35a1,Ready_Existing
241696,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Mike Nelson,2015-02-26,11:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:54,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241696,https://xeno-canto.org/241696/download,data/xeno_canto/Gypsophila_rufipectus/A/XC241696 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,4077afe36506cb153fdd72207d09bedbc500c0ac72d04663e2b2643a1729902d,Ready_Existing
241697,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Mike Nelson,2015-02-27,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,2:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241697,https://xeno-canto.org/241697/download,data/xeno_canto/Gypsophila_rufipectus/A/XC241697 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,4112f62edd81fccf1fb6a578dc7f38b113b6b161bae15d84d7ab963c10cac6f5,Ready_Existing
396689,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Sander Lagerveld,2017-04-21,17:40,Indonesia,"Kutapanjang, Kabupaten Gayo Lues, Aceh",3.9647,,,0:37,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/396689,https://xeno-canto.org/396689/download,data/xeno_canto/Gypsophila_rufipectus/A/XC396689 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,f24136b48f793ac9ae2c3ed4f6634dfecc5945b23fbf59b7016907444a897cc3,Ready_Existing
409566,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Frank Lambert,2016-07-02,16:07,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,1:26,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409566,https://xeno-canto.org/409566/download,data/xeno_canto/Gypsophila_rufipectus/A/XC409566 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,b441afdb6530c58f31dd100c07478ddb489b211ca6ea201103e4b312301d5b03,Ready_Existing
476562,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Matthew L. Brady,2018-03-30,06:45,Indonesia,"Talamau, Kabupaten Pasaman Barat, Sumatera Barat",0.0908,,,2:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/476562,https://xeno-canto.org/476562/download,data/xeno_canto/Gypsophila_rufipectus/A/XC476562 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,b02bf6c7dcbf1c28113386363badb68b4655903a1c0ebcb245d7a75261953fac,Ready_Existing
497648,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Ding Li Yong,2019-09-15,10:30,Indonesia,"Sumatra, Kabupaten Dairi, Sumatera Utara",2.8099,,,1:12,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/497648,https://xeno-canto.org/497648/download,data/xeno_canto/Gypsophila_rufipectus/A/XC497648 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,ad935ed2bcce6331f9c25237558f43aaacc5a1f5ea59999dc1b44b18c8852514,Ready_Existing
497649,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Ding Li Yong,2019-09-15,10:30,Indonesia,"Sumatra, Kabupaten Dairi, Sumatera Utara",2.8099,,,2:09,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/497649,https://xeno-canto.org/497649/download,data/xeno_canto/Gypsophila_rufipectus/A/XC497649 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,fbf199855628205d8a2d8108052bab20a7e7fb60cc7ff409a1b453486d4fed48,Ready_Existing
648648,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Ding Li Yong,2019-09-15,09:00,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,,,0:36,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648648,https://xeno-canto.org/648648/download,data/xeno_canto/Gypsophila_rufipectus/A/XC648648 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,f6b886277c7a815948e7a8d966feadf940b1a87461834fbb435a0e47fd2c8291,Ready_Existing
648651,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Ding Li Yong,2019-09-15,10:00,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,,,0:39,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648651,https://xeno-canto.org/648651/download,data/xeno_canto/Gypsophila_rufipectus/A/XC648651 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,b0719afc201937d34f16dc9296700c226907027c2cce35ff75fefce141a83b16,Ready_Existing
648652,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Ding Li Yong,2019-09-15,10:00,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,,,0:21,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648652,https://xeno-canto.org/648652/download,data/xeno_canto/Gypsophila_rufipectus/A/XC648652 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,c033bb0e9f4a0fc99839154434cda4d144a74f5130a717fdaa9db2708f711d89,Ready_Existing
691495,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Mike Nelson,2016-08-23,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/691495,https://xeno-canto.org/691495/download,data/xeno_canto/Gypsophila_rufipectus/A/XC691495 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,30c2a755661a3fd7c2f84f3e82d3e067830366435354067fcdeadbaffdc90bce,Ready_Existing
69431,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Frank Lambert,2002-04-21,?:?,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,1:11,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/69431,https://xeno-canto.org/69431/download,data/xeno_canto/Gypsophila_rufipectus/A/XC69431 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,0e2cbdcf6d77a092ddb16485fb7254751cb4ae4f4418282f6074f5e83d73af36,Ready_Existing
963345,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Daan Drukker,2024-12-06,07:30,Indonesia,"Kayu Aro, Kerinci Regency, Jambi",-1.7438,,,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/963345,https://xeno-canto.org/963345/download,data/xeno_canto/Gypsophila_rufipectus/A/XC963345 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,7af0db8c3cc407482730b553a4d0231346f184956e33c6f1d56531673464fda5,Ready_Existing
963352,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,A,Daan Drukker,2024-12-06,07:30,Indonesia,"Kayu Aro, Kerinci Regency, Jambi",-1.7438,,,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/963352,https://xeno-canto.org/963352/download,data/xeno_canto/Gypsophila_rufipectus/A/XC963352 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,2c8760e927209ab24c009c92a3cae82e506f867c98a2239e65285d80d5f26fc0,Ready_Existing
196211,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Marc Thibault,2014-06-23,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/196211,https://xeno-canto.org/196211/download,data/xeno_canto/Gypsophila_rufipectus/B/XC196211 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,01f53616b736eb73a2f370fe4e8a06c204ea0a24e5862112f57d882a3b5ece30,Ready_Existing
23118,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,George Wagner,2008-07-08,07:40,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:38,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/23118,https://xeno-canto.org/23118/download,data/xeno_canto/Gypsophila_rufipectus/B/XC23118 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,3b8b257279a125d701a9a50f152c6146d022d3b7f9cb1a7d586a62d116d49bb4,Ready_Existing
241690,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-23,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241690,https://xeno-canto.org/241690/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241690 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,7d1f6a09f8a247b70b4fd6f610dd7da29f8e85742095f22776135aa7a632bc79,Ready_Existing
241691,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-23,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:37,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241691,https://xeno-canto.org/241691/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241691 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,0378e4f86916d80becc59585e859b75c41ff64a0197fcfe7d7cca61cdde764a7,Ready_Existing
241692,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-23,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,1:52,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241692,https://xeno-canto.org/241692/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241692 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,5a3887b4924f5a254b3f14fe8029d6c75d4824569f393ba8984257964720361d,Ready_Existing
241693,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-24,11:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241693,https://xeno-canto.org/241693/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241693 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,a34aa878d40d87d92d55017af9b1f6f31c58a7825c98d338413a55c9b8d16ca8,Ready_Existing
241694,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-24,13:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241694,https://xeno-canto.org/241694/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241694 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,00151235b08a01ede45a92758451fc526ef6b2b9383cbedb76863985764e9289,Ready_Existing
241695,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Mike Nelson,2015-02-24,13:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,2:53,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241695,https://xeno-canto.org/241695/download,data/xeno_canto/Gypsophila_rufipectus/B/XC241695 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,44c9f5edd0b94edfd42260bc7c6cdbb0b61ff5c211985708995ba83103fd7734,Ready_Existing
393112,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Irene Dy,2017-08-22,07:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/393112,https://xeno-canto.org/393112/download,data/xeno_canto/Gypsophila_rufipectus/B/XC393112 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,3a612354fb083b975e3d105c3ae5082460972126650814d22845566af940300a,Ready_Existing
39507,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Brian Cox,2009-07-05,11.00,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,,,0:09,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39507,https://xeno-canto.org/39507/download,data/xeno_canto/Gypsophila_rufipectus/B/XC39507 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,3207fa00424cfdbaf4e76a608c87cc1714e6d250ea0dd28ffb2812e821f54e77,Ready_Existing
396596,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Sander Lagerveld,2017-04-21,10:53,Indonesia,"Kutapanjang, Kabupaten Gayo Lues, Aceh",3.9647,,,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/396596,https://xeno-canto.org/396596/download,data/xeno_canto/Gypsophila_rufipectus/B/XC396596 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,35d1e6484b4afb311760277b89a5a17b3d337fae98dc730ea332616dc30b99e4,Ready_Existing
396597,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Sander Lagerveld,2017-04-21,10:53,Indonesia,"Kutapanjang, Kabupaten Gayo Lues, Aceh",3.9647,,,0:41,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/396597,https://xeno-canto.org/396597/download,data/xeno_canto/Gypsophila_rufipectus/B/XC396597 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,c5e5a6ff7197770ffa4f50758d56737fc4f2c323e059b438f298a990f82bc4e6,Ready_Existing
70301,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,David Gibbs,1990-00-00,?,Indonesia,"Sumatra, Gunung Kerinci",-1.7401,,,1:02,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/70301,https://xeno-canto.org/70301/download,data/xeno_canto/Gypsophila_rufipectus/B/XC70301 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,74150634d4edb8478fcbbc93342e1e0e4356218bb3d650673d927332e3ec3397,Ready_Existing
79433,Gypsophila_rufipectus,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,True,B,Desmond Allen,1994-08-22,?:?,Indonesia,"Mount Kerinci, Kerinci Seblat National Park, Sumatra",,,,0:47,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/79433,https://xeno-canto.org/79433/download,data/xeno_canto/Gypsophila_rufipectus/B/XC79433 - Rusty-breasted Wren-Babbler - Gypsophila rufipectus.mp3,072ebda698ea86e71793d9b6721493ad24f0d81d6c187a40f503fad286aa82a1,Ready_Existing
39510,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,A,Brian Cox,2009-07-06,09.00,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,,,0:15,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/39510,https://xeno-canto.org/39510/download,data/xeno_canto/Hydrornis_schneideri/A/XC39510 - Schneider's Pitta - Hydrornis schneideri.mp3,6283db3da0281b0a386f11be6221c6830fff720a04d68a7491cebff97769523a,Ready_Existing
374028,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,B,Kim Chuah Lim,2017-05-23,12:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,1:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/374028,https://xeno-canto.org/374028/download,data/xeno_canto/Hydrornis_schneideri/B/XC374028 - Schneider's Pitta - Hydrornis schneideri.mp3,45962764380e09fb64129411ad5fff5b5f3cad92806aac5d4c46fa23cc994e70,Ready_Existing
90893,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,B,Fabian Ducry &amp; David Marques,2009-09-01,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra ",-1.7342,,,0:29,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/90893,https://xeno-canto.org/90893/download,data/xeno_canto/Hydrornis_schneideri/B/XC90893 - Schneider's Pitta - Hydrornis schneideri.mp3,528ba9fff547234e499b3a74c8f3f22de91dcba371104c43cf15e3640dfb412d,Ready_Existing
241699,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,C,Mike Nelson,2015-02-23,06:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,1:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241699,https://xeno-canto.org/241699/download,data/xeno_canto/Hydrornis_schneideri/C/XC241699 - Schneider's Pitta - Hydrornis schneideri.mp3,b354d6802cc0c476eb50163d645ed063feddc0d1802dbc4f69a751261020e4be,Ready_Existing
241701,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,E,Mike Nelson,2015-02-23,06:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241701,https://xeno-canto.org/241701/download,data/xeno_canto/Hydrornis_schneideri/E/XC241701 - Schneider's Pitta - Hydrornis schneideri.mp3,e2ea16766b861c882200db4477832a248db1575f10f47601fcd91d4ee32440eb,Ready_Existing
391060,Hydrornis_schneideri,Hydrornis schneideri,Schneider's Pitta,True,E,Irene Dy,2017-08-24,06:30,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/391060,https://xeno-canto.org/391060/download,data/xeno_canto/Hydrornis_schneideri/E/XC391060 - Schneider's Pitta - Hydrornis schneideri.mp3,2f06ba9a3014ac8e7cf2c8c95cb6bba16d8743e3da888df6b76dc2ce2b3dea0b,Ready_Existing
648641,Ixos_sumatranus,Ixos sumatranus,Sumatran Bulbul,True,A,Ding Li Yong,2019-09-14,11:00,Indonesia,"Sumatra, Kabupaten Dairi, Sumatera Utara",2.7917,,,0:34,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648641,https://xeno-canto.org/648641/download,data/xeno_canto/Ixos_sumatranus/A/XC648641 - Sumatran Bulbul - Ixos sumatranus.mp3,1616815028e3cc79fb75cfed68f9d25ca1542aa6868d0f0c2728a5fe230a8209,Ready_Existing
431602,Ixos_sumatranus,Ixos sumatranus,Sumatran Bulbul,True,B,Brian Cox,2018-07-11,08:30,Indonesia,"Beutong, Kabupaten Nagan Raya, Aceh",4.3043,,,0:42,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431602,https://xeno-canto.org/431602/download,data/xeno_canto/Ixos_sumatranus/B/XC431602 - Sumatran Bulbul - Ixos sumatranus.mp3,da498ab9a27b0934cce7ae3b95e860c9a73d82c90806a77a9c3fd83989d89778,Ready_Existing
90811,Ixos_sumatranus,Ixos sumatranus,Sumatran Bulbul,True,C,Fabian Ducry &amp; David Marques,2009-08-30,?,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,0:49,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/90811,https://xeno-canto.org/90811/download,data/xeno_canto/Ixos_sumatranus/C/XC90811 - Sumatran Bulbul - Ixos sumatranus.mp3,696bf5ce7973e40b9464c52cdc2ce28fba47c3d58fa903ac5eda98272b9a321d,Ready_Existing
431750,Lophura_inornata,Lophura inornata,Salvadori's Pheasant,True,D,Brian Cox,2018-07-05,09:30,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,2:00,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431750,https://xeno-canto.org/431750/download,data/xeno_canto/Lophura_inornata/D/XC431750 - Salvadori's Pheasant - Lophura inornata inornata.mp3,5810560bf51aeedc76cde17476c42bfea6a2736da3e07d1799694afbeb86e1a3,Ready_Existing
431519,Lophura_inornata,Lophura inornata,Salvadori's Pheasant,True,E,Brian Cox,2018-07-05,09:30,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,1:53,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431519,https://xeno-canto.org/431519/download,data/xeno_canto/Lophura_inornata/E/XC431519 - Salvadori's Pheasant - Lophura inornata inornata.mp3,785c8b208951d30b06c5dcc9f1bd01ba340db807933f1728703e995967d2f6b9,Ready_Existing
409557,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Frank Lambert,2016-07-04,10:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:27,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409557,https://xeno-canto.org/409557/download,data/xeno_canto/Myophonus_melanurus/A/XC409557 - Shiny Whistling Thrush - Myophonus melanurus.mp3,96c5ee4301810f4cb384d1574494de5eaaa9b793f528534ad1c7aa2b59c7292d,Ready_Existing
431615,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Brian Cox,2018-07-11,17:00,Indonesia,"Beutong, Kabupaten Nagan Raya, Aceh",4.3043,,,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431615,https://xeno-canto.org/431615/download,data/xeno_canto/Myophonus_melanurus/A/XC431615 - Shiny Whistling Thrush - Myophonus melanurus.mp3,3cbbc85d08f3ed33fb33966cfe1eae1f5fd8195b7cc9d894c06ed12aee55ea0f,Ready_Existing
431616,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Brian Cox,2018-07-11,17:00,Indonesia,"Beutong, Kabupaten Nagan Raya, Aceh",4.3043,,,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431616,https://xeno-canto.org/431616/download,data/xeno_canto/Myophonus_melanurus/A/XC431616 - Shiny Whistling Thrush - Myophonus melanurus.mp3,e19966cb06ec577b2da1a2cd049a423a50df70e7eb4f42d001d92554a35644a4,Ready_Existing
431618,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Brian Cox,2018-07-12,15:30,Indonesia,"Beutong, Kabupaten Nagan Raya, Aceh",4.3043,,,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431618,https://xeno-canto.org/431618/download,data/xeno_canto/Myophonus_melanurus/A/XC431618 - Shiny Whistling Thrush - Myophonus melanurus.mp3,f6c733dffde826fbf2c5011fcb330a833d978b5e664e10e0499c6bdfcb892083,Ready_Existing
648643,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Ding Li Yong,2019-09-14,10:00,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,,,0:23,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648643,https://xeno-canto.org/648643/download,data/xeno_canto/Myophonus_melanurus/A/XC648643 - Shiny Whistling Thrush - Myophonus melanurus.mp3,b23240b5dd431ae2830e2a772de82cbbddf3e32540a0ebc30e9f3e9b05d8b709,Ready_Existing
